2016-09-23 11:14:31,017 [10] DEBUG PlotService.Services.Helper - PlotTask 1 18 sec
2016-09-23 11:14:31,020 [10] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156127E" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156127E_BT.pdf" /st "1665609-31048172" /t "24" /n "22" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:31,872 [11] DEBUG PlotService.Services.Helper - PlotTask 2 19 sec
2016-09-23 11:14:31,876 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "BT" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_BT.pdf" /st "1665609-31048172" /t "24" /n "23" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:35,093 [12] DEBUG PlotService.Services.Helper - PlotTask 3 22 sec
2016-09-23 11:14:35,100 [12] DEBUG PlotService.Services.Helper - Plot dwg: /i "W:\RWA005\Cardex\Ouest\EDH\MSS\REPERAGE\EL\368-4.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotDwg.scr" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_368_4_29270.pdf" /d /isolate 
2016-09-23 11:14:43,969 [11] DEBUG PlotService.Services.Helper - PlotTask 4 31 sec
2016-09-23 11:14:43,971 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "BT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_BT.pdf" /st "1643478-31048179" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:46,345 [10] DEBUG PlotService.Services.Helper - PlotTask 5 33 sec
2016-09-23 11:14:46,348 [10] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "EP" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_EP.pdf" /st "1643478-31048179" /t "3" /n "2" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:57,619 [12] DEBUG PlotService.Services.Helper - PlotTask 6 45 sec
2016-09-23 11:14:57,622 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "MT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_MT.pdf" /st "1643478-31048179" /t "3" /n "3" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:58,291 [11] DEBUG PlotService.Services.Helper - PlotTask 7 45 sec
2016-09-23 11:14:58,294 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "126144E" /r "1000" /z "O" /c "MAP" /e "MT" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_126144E_MT.pdf" /st "1665608-31048167" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:14:59,698 [10] DEBUG PlotService.Services.Helper - PlotTask 8 47 sec
